child_id,chsex,chethnic,chlang,chldrel,preprim,agegr1,lang_math_test,verbal_score,math_score,lang_instr,raw_lang,perco_lang,raw_maths,perco_maths,lang_primary,typesite_r1,zwfa,zhfa,zbfa,underweight,stunting,thinness,caredu_r1,careage_r1,caresex_r1,carerel_r1,carecantread_r1,ownlandhse_r1,typesite_r3,hhsize,wi_new,hq_new,sv_new,cd_new,drwaterq_new,toiletq_new,elecq_new,cookingq_new,aniany,ownhouse,hwork_r5,no_activ,type_activ,region,hghgrade_4,hghgrade_final,hghgrade_4_num,hghgrade_final_num,care_educ_num,active,wage_employ,self_employ,wage_employII,self_employII,IMTI,E_is
131004,Male,Wolayta,Wolayta,7,0,5,Wolayta,188,5,Amharic,17,70.83333587646484,22,78.57142639160156,Amharic,2,-6.3500000000000005,-1.24,-9.1,NA,0,NA,0,30,2,1,1,0,2,4,0.3305555582046509,0.2916666567325592,0.5,0.20000000298023224,1,0,1,0,0,0,0,1,10,SNNP,6,6,6,6,0,0,NA,1,NA,1,0,0
131005,Female,Wolayta,Wolayta,6,0,9,Wolayta,174,11,English,20,83.33333587646484,19,67.85713958740234,Wolayta,2,-4.11,-3.8000000000000003,-2.3000000000000003,2,2,1,12,25,2,1,0,0,2,7,0.7071428894996643,0.5714285969734192,0.75,0.800000011920929,1,1,1,0,0,1,0,1,11,SNNP,9,12,9,12,12,0,NA,1,NA,1,4,0.5
131006,Male,Wolayta,Wolayta,7,0,12,Wolayta,142,NA,Wolayta,0,0,0,0,Wolayta,2,-3.27,-1.93,-3.11,2,0,2,8,25,2,1,0,0,2,3,0.28703704476356506,0.3611111044883728,0.5,0,1,0,1,0,0,1,10,1,12,SNNP,3,3,3,3,8,1,1,NA,0,0,3,0.5
131007,Female,Wolayta,Wolayta,7,0,7,Wolayta,191,5,English,14,58.33333206176758,15,53.57143020629883,Wolayta,2,-4.71,-0.04,-7.1000000000000005,2,0,NA,0,36,2,1,1,0,2,5,0.42222222685813904,0.3166666626930237,0.75,0.20000000298023224,1,1,1,0,0,0,0,NA,NA,SNNP,10,14,10,14,0,0,0,0,0,0,4,0.5
131008,Female,Gurage,Amharic,2,0,6,Amharic,173,7,English,11,45.83333206176758,12,42.85714340209961,Amharic,2,-1.42,-0.71,-1.51,0,0,0,6,33,2,1,0,0,2,7,0.5158730149269104,0.2976190447807312,0.75,0.5,1,1,1,0,1,0,8,NA,NA,SNNP,12,14,12,14,6,1,0,0,0,0,4,0
131009,Female,Amhara,Wolayta,7,0,8,Wolayta,183,12,English,7,29.16666603088379,5,17.85714340209961,Wolayta,2,-6.5600000000000005,-2.38,-8.51,NA,1,NA,2,32,2,1,0,0,2,5,0.4555555582046509,0.3166666626930237,0.75,0.30000001192092896,1,1,1,0,1,0,0,1,11,SNNP,7,10,7,10,2,0,NA,1,NA,1,4,0
131010,Female,Wolayta,Wolayta,7,0,6,Wolayta,139,0,English,9,37.5,9,32.14285659790039,Wolayta,2,-1.29,-0.75,-1.27,0,0,0,0,30,2,1,1,1,2,5,0.47777777910232544,0.28333333134651184,0.75,0.4000000059604645,1,1,1,0,0,1,0,NA,NA,SNNP,8,10,8,10,0,0,0,0,0,0,4,0.5
131011,Male,Wolayta,Wolayta,7,0,9,Wolayta,156,2,English,14,58.33333206176758,15,53.57143020629883,Wolayta,2,-4.41,-0.54,-6.5600000000000005,2,0,NA,4,31,2,1,0,0,2,6,0.36851853132247925,0.3055555522441864,0.5,0.30000001192092896,1,0,1,0,0,0,9,1,12,SNNP,10,10,10,10,4,1,1,NA,0,0,4,0.5
131012,Male,Wolayta,Wolayta,7,0,9,Wolayta,168,NA,Wolayta,0,0,0,0,Wolayta,2,-5.8500000000000005,-1.28,-8.25,2,0,NA,0,38,2,1,1,1,2,8,0.3375000059604645,0.3125,0.5,0.20000000298023224,1,1,0,0,1,0,10,1,10,SNNP,5,5,5,5,0,1,NA,1,NA,1,4,0.5
131013,Female,Wolayta,Amharic,6,0,8,Wolayta,167,4,English,13,54.16666793823242,13,46.42856979370117,Wolayta,2,-3.88,-1.9100000000000001,-4.16,2,0,2,0,45,2,3,1,1,2,4,0.37222224473953247,0.4166666865348816,0.5,0.20000000298023224,1,1,0,0,1,0,0,1,13,SNNP,9,10,9,10,0,0,1,NA,1,NA,0,0.5
131014,Female,Wolayta,Wolayta,6,0,9,Wolayta,116,2,NA,NA,NA,NA,NA,Wolayta,2,-4.25,-2.37,-4.32,2,1,2,2,31,2,1,1,1,2,7,0.48253968358039856,0.2976190447807312,0.75,0.4000000059604645,1,1,1,0,0,1,NA,NA,NA,SNNP,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0.5
131015,Male,Wolayta,Wolayta,6,0,10,Wolayta,166,2,English,14,58.33333206176758,18,64.28571319580078,Wolayta,2,-7.33,-3.21,-9.51,NA,2,NA,0,72,2,3,1,1,2,4,0.08055555820465088,0.0416666679084301,0,0.20000000298023224,0,0,0,0,1,1,2,1,1,SNNP,8,11,8,11,0,1,NA,1,0,0,4,0.5
131016,Male,Wolayta,Wolayta,15,0,7,Wolayta,187,12,English,13,54.16666793823242,17,60.71428680419922,Wolayta,2,-4.91,-0.73,-7.13,2,0,NA,0,37,2,1,1,0,2,8,0.4902777671813965,0.5208333134651184,0.75,0.20000000298023224,1,1,1,0,0,1,7,1,9,SNNP,10,11,10,11,0,1,NA,1,NA,1,4,0.5
131017,Female,Wolayta,Wolayta,6,0,7,Wolayta,183,4,English,11,45.83333206176758,16,57.14285659790039,Wolayta,2,-5.6000000000000005,-1.04,-7.74,2,0,NA,7,25,2,1,0,1,2,5,0.6833333373069763,0.6000000238418579,0.75,0.699999988079071,1,1,1,0,0,1,NA,NA,NA,SNNP,9,9,9,9,7,NA,NA,NA,NA,NA,4,0.5
131018,Male,Wolayta,Wolayta,15,NA,NA,NA,NA,NA,Wolayta,0,0,NA,NA,Wolayta,2,-6.2700000000000005,-2.11,-8.36,NA,1,NA,0,28,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,10,SNNP,1,1,1,1,0,1,NA,1,NA,1,1,0.5
131020,Male,Wolayta,Wolayta,6,0,7,Wolayta,164,1,Wolayta,16,66.66666412353516,17,60.71428680419922,Wolayta,2,-5.72,-0.62,-8.51,2,0,NA,3,25,2,1,0,1,2,8,0.4138888716697693,0.2916666567325592,0.75,0.20000000298023224,1,1,1,0,0,1,10,1,12,SNNP,4,7,4,7,3,1,1,NA,0,0,4,0.5
131021,Male,Wolayta,Wolayta,6,0,10,Wolayta,106,1,Wolayta,0,0,0,0,Wolayta,2,-4.29,-1.75,-5.09,2,0,NA,2,25,2,1,0,1,2,5,0.46666666865348816,0.3499999940395355,0.75,0.30000001192092896,1,1,1,0,0,1,16,1,12,SNNP,4,4,4,4,2,1,1,NA,0,0,4,0.5
131022,Male,Wolayta,Wolayta,7,0,NA,Wolayta,133,3,Wolayta,9,37.5,6,21.428571701049805,Wolayta,2,-1.78,-0.02,-3,0,0,1,5,35,2,1,0,0,2,7,0.49841269850730896,0.3452380895614624,0.75,0.4000000059604645,1,1,1,0,1,0,0,1,10,SNNP,8,10,8,10,5,0,NA,1,NA,1,4,0.5
131023,Male,Wolayta,Wolayta,15,0,7,Amharic,195,13,Wolayta,15,62.5,24,85.71428680419922,Wolayta,2,-2.37,0.78,-4.8500000000000005,1,0,2,13,35,2,1,0,0,2,6,0.57962965965271,0.6388888955116272,0.5,0.6000000238418579,1,1,0,0,0,1,0,1,11,SNNP,8,11,8,11,13,0,NA,1,NA,1,4,0.5
131024,Female,Wolayta,Wolayta,7,0,7,Wolayta,174,7,English,12,50,18,64.28571319580078,Wolayta,2,-2.48,-0.89,-3.0500000000000003,1,0,2,2,28,2,1,0,0,2,5,0.4333333373069763,0.3499999940395355,0.75,0.20000000298023224,1,1,1,0,1,1,0,NA,NA,SNNP,11,14,11,14,2,0,0,0,0,0,4,0.5
131025,Male,Wolayta,Wolayta,7,0,7,Amharic,183,11,Wolayta,14,58.33333206176758,17,60.71428680419922,Amharic,2,-5.1000000000000005,0,-8.09,2,0,NA,0,36,2,1,1,0,2,7,0.5158730149269104,0.2976190447807312,0.75,0.5,1,1,1,0,1,1,0,NA,NA,SNNP,11,14,11,14,0,0,0,0,0,0,0,0
131026,Female,Wolayta,Wolayta,7,0,9,Wolayta,141,6,English,11,45.83333206176758,9,32.14285659790039,Wolayta,2,-5.8100000000000005,-2.59,-6.93,2,1,NA,0,45,2,1,0,0,2,7,0.4158730208873749,0.2976190447807312,0.75,0.20000000298023224,1,1,1,0,0,0,0,NA,NA,SNNP,9,12,9,12,0,0,0,0,0,0,4,0.5
131027,Male,Wolayta,Wolayta,7,0,8,Wolayta,178,6,Wolayta,7,29.16666603088379,18,64.28571319580078,Wolayta,2,-2.73,-4.33,0.7000000000000001,1,2,0,7,30,2,1,0,0,2,7,0.4158730208873749,0.2976190447807312,0.75,0.20000000298023224,1,1,1,0,0,0,12,1,13,SNNP,7,7,7,7,7,1,1,NA,1,NA,4,0.5
131028,Female,Oromo,Amharic,7,0,7,Wolayta,158,1,English,7,29.16666603088379,12,42.85714340209961,Wolayta,2,-4.91,-0.19,-7.3,2,0,NA,0,30,2,1,1,0,2,10,0.41111111640930176,0.28333333134651184,0.75,0.20000000298023224,1,1,1,0,1,0,0,1,10,SNNP,12,12,12,12,0,0,NA,1,NA,1,0,0
131029,Male,Wolayta,Wolayta,6,0,8,Wolayta,194,8,English,16,66.66666412353516,19,67.85713958740234,Wolayta,2,-7.05,-2.14,-9.700000000000001,NA,1,NA,0,35,2,1,1,1,2,9,0.5518518686294556,0.3055555522441864,0.75,0.6000000238418579,1,1,1,0,1,1,0,1,2,SNNP,10,13,10,13,0,0,NA,1,0,0,4,0.5
131030,Male,Wolayta,Wolayta,6,0,12,Wolayta,187,10,Wolayta,20,83.33333587646484,21,75,Wolayta,2,-6.1000000000000005,-0.98,-8.89,NA,0,NA,3,35,2,1,1,1,2,10,0.5166666507720947,0.30000001192092896,0.75,0.5,1,1,1,0,0,0,0,NA,NA,SNNP,8,11,8,11,3,0,0,0,0,0,4,0.5
131031,Female,Wolayta,Wolayta,7,0,9,Wolayta,167,3,English,0,0,NA,NA,Wolayta,2,-3.5500000000000003,-1.59,-3.96,2,0,2,0,35,2,1,1,1,2,4,0.4611111283302307,0.3333333432674408,0.75,0.30000001192092896,1,1,1,0,0,1,0,1,1,SNNP,8,8,8,8,0,0,NA,1,0,0,4,0.5
131032,Female,Wolayta,Wolayta,6,0,8,Wolayta,117,2,Amharic,10,41.66666793823242,11,39.28571319580078,Amharic,2,-3.5500000000000003,-2.0300000000000002,-3.47,2,1,2,4,29,2,1,0,1,2,7,0.4650793671607971,0.3452380895614624,0.75,0.30000001192092896,1,1,1,0,1,1,0,NA,NA,SNNP,8,11,8,11,4,0,0,0,0,0,0,0
131033,Male,Hadiya,Wolayta,6,0,8,Wolayta,180,7,Wolayta,12,50,11,39.28571319580078,Wolayta,2,-2.75,-0.4,-4.09,1,0,2,0,42,2,1,1,0,2,9,0.4456790089607239,0.28703704476356506,0.75,0.30000001192092896,1,1,1,0,0,0,8,1,12,SNNP,8,8,8,8,0,1,1,NA,0,0,4,0
131034,Female,Wolayta,Wolayta,7,0,7,Amharic,132,3,English,7,29.16666603088379,6,21.428571701049805,Amharic,2,-3.7800000000000002,0.09,-5.87,2,0,NA,3,30,2,1,0,0,2,3,0.5222222208976746,0.4166666865348816,0.75,0.4000000059604645,1,1,1,0,0,0,0,1,19,SNNP,9,10,9,10,3,0,NA,NA,NA,NA,0,0
131035,Male,Wolayta,Wolayta,15,0,11,Wolayta,176,11,English,14,58.33333206176758,17,60.71428680419922,Wolayta,2,-0.72,-1.84,0.66,0,0,0,6,30,2,1,0,1,2,6,0.385185182094574,0.3055555522441864,0.75,0.10000000149011612,1,1,1,0,0,0,0,1,20,SNNP,8,11,8,11,6,0,0,0,0,0,4,0.5
131036,Female,Wolayta,Wolayta,15,0,6,Wolayta,135,2,English,9,37.5,12,42.85714340209961,Wolayta,2,-4.53,-0.49,-6.51,2,0,NA,6,30,2,1,0,1,2,8,0.644444465637207,0.5833333134651184,0.75,0.6000000238418579,1,1,1,0,0,1,0,1,11,SNNP,7,10,7,10,6,0,NA,1,NA,1,4,0.5
131037,Male,Wolayta,Wolayta,7,0,5,Wolayta,191,12,English,17,70.83333587646484,23,82.14286041259766,Wolayta,2,-5.41,-0.68,-8,2,0,NA,3,45,2,1,0,0,2,5,0.5444444417953491,0.38333332538604736,0.75,0.5,1,1,1,0,0,0,NA,NA,NA,SNNP,12,12,12,12,3,NA,NA,NA,NA,NA,4,0.5
131038,Female,Wolayta,Wolayta,6,0,11,Wolayta,97,NA,English,0,0,NA,NA,Wolayta,2,-5.65,-1.79,-7.25,2,0,NA,0,22,2,1,1,0,2,8,0.20694445073604584,0.02083333395421505,0.5,0.10000000149011612,1,1,0,0,1,1,0,1,20,SNNP,7,10,7,10,0,0,0,0,0,0,4,0.5
131039,Female,Wolayta,Wolayta,7,0,11,Wolayta,129,1,English,12,50,12,42.85714340209961,Wolayta,2,-3.14,-1.72,-3.15,2,0,2,0,38,2,1,1,1,2,7,0.12460317462682724,0.02380952425301075,0.25,0.10000000149011612,1,0,0,0,1,1,0,1,1,SNNP,8,8,8,8,0,0,NA,1,0,0,4,0.5
131041,Female,Wolayta,Wolayta,6,0,7,Wolayta,183,5,English,16,66.66666412353516,18,64.28571319580078,Wolayta,2,-2.79,-1.28,-3.08,1,0,2,2,33,2,1,0,1,2,8,0.3236111104488373,0.02083333395421505,0.75,0.20000000298023224,1,1,1,0,0,1,0,NA,NA,SNNP,10,14,10,14,2,0,0,0,0,0,4,0.5
131042,Female,Wolayta,Wolayta,7,0,9,Wolayta,175,5,English,0,0,NA,NA,Wolayta,2,-2.65,-0.42,-3.8200000000000003,1,0,2,0,30,2,1,1,0,2,11,0.44343435764312744,0.280303031206131,0.75,0.30000001192092896,1,1,1,0,1,0,0,1,10,SNNP,6,10,6,10,0,0,NA,1,NA,1,4,0.5
131043,Male,Wolayta,Wolayta,6,0,10,Wolayta,186,9,English,19,79.16666412353516,15,53.57143020629883,Wolayta,2,-3.5500000000000003,-1.58,-4,2,0,2,0,30,2,2,1,1,2,10,0.5722222328186035,0.5666666626930237,0.75,0.4000000059604645,1,1,1,0,0,1,NA,NA,NA,SNNP,7,7,7,7,0,NA,NA,NA,NA,NA,4,0.5
131044,Male,Wolayta,Wolayta,6,0,6,Wolayta,175,14,Wolayta,15,62.5,16,57.14285659790039,Wolayta,2,-2.29,-0.81,-2.9,1,0,1,12,25,2,1,0,1,2,7,0.7134920358657837,0.6904761791229248,0.75,0.699999988079071,1,1,1,0,1,1,0,NA,NA,SNNP,10,14,10,14,12,0,0,0,0,0,4,0.5
131045,Female,Wolayta,Wolayta,6,0,6,Wolayta,178,4,English,8,33.33333206176758,12,42.85714340209961,Wolayta,2,-0.45,0.3,-0.96,0,0,0,8,28,2,1,0,1,2,7,0.40634921193122864,0.369047611951828,0.75,0.10000000149011612,1,1,1,0,0,1,0,1,20,SNNP,12,14,12,14,8,0,0,0,0,0,4,0.5
131046,Male,Wolayta,Amharic,6,0,6,Wolayta,191,11,English,14,58.33333206176758,18,64.28571319580078,Wolayta,2,NA,NA,NA,NA,NA,NA,8,30,2,1,0,0,2,6,0.5185185074806213,0.3055555522441864,0.75,0.5,1,1,1,0,0,1,0,1,9,SNNP,13,13,13,13,8,0,NA,1,NA,1,0,0.5
131047,Male,Wolayta,Wolayta,2,0,9,Wolayta,169,1,Wolayta,11,45.83333206176758,16,57.14285659790039,Wolayta,2,-2.95,-1.25,-3.39,1,0,2,2,40,2,1,0,0,2,6,0.385185182094574,0.3055555522441864,0.75,0.10000000149011612,1,1,1,0,1,1,8,1,12,SNNP,5,5,5,5,2,1,1,NA,0,0,4,0.5
131048,Male,Wolayta,Wolayta,15,0,9,Wolayta,180,2,Wolayta,11,45.83333206176758,13,46.42856979370117,Wolayta,2,-3.2600000000000002,-1.18,-4,2,0,2,12,30,2,1,0,1,2,10,0.6388888955116272,0.5666666626930237,0.75,0.6000000238418579,1,1,1,0,0,1,14,1,13,SNNP,8,8,8,8,12,1,1,NA,1,NA,4,0.5
131049,Male,Wolayta,Amharic,6,0,8,Amharic,175,2,Amharic,19,79.16666412353516,18,64.28571319580078,Amharic,2,-1.83,-0.8,-2.09,0,0,1,6,20,2,1,0,0,1,5,0.41111111640930176,0.28333333134651184,0.75,0.20000000298023224,1,1,1,0,1,0,0,NA,NA,SNNP,9,12,9,12,6,0,0,0,0,0,4,0
131050,Male,Wolayta,Wolayta,6,0,9,Wolayta,188,10,Wolayta,18,75,15,53.57143020629883,Wolayta,2,-1.6,-0.21,-2.47,0,0,1,7,25,2,1,0,1,2,6,0.8611111044883728,0.8333333134651184,0.75,1,1,1,1,0,0,1,0,NA,NA,SNNP,10,14,10,14,7,0,0,0,0,0,4,0.5
141001,Male,Wolayta,Amharic,6,0,8,Amharic,185,7,Amharic,16,66.66666412353516,13,46.42856979370117,Amharic,1,-1.57,-1.6600000000000001,-0.68,0,0,0,1,28,2,1,1,0,1,5,0.5222222208976746,0.3166666626930237,0.75,0.5,1,1,1,0,0,0,10,1,9,SNNP,10,10,10,10,1,1,NA,1,NA,1,4,0
141002,Male,Oromo,Amharic,7,0,9,Amharic,198,5,Amharic,14,58.33333206176758,7,25,Amharic,1,0.28,-0.43,0.75,0,0,0,1,35,2,1,0,0,1,7,0.48253968358039856,0.2976190447807312,0.75,0.4000000059604645,1,1,1,0,0,1,NA,NA,NA,SNNP,9,9,9,9,1,NA,NA,NA,NA,NA,4,0
141003,Female,Wolayta,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.17,-0.09,-0.22,0,0,0,2,37,2,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SNNP,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0
141004,Male,Wolayta,Amharic,6,1,8,Amharic,197,5,English,21,87.5,19,67.85713958740234,Amharic,1,-1.1500000000000001,-0.37,-1.46,0,0,0,3,35,2,1,0,1,1,10,0.5388888716697693,0.3166666626930237,0.5,0.800000011920929,1,1,0,0,1,1,0,1,12,SNNP,10,13,10,13,3,0,1,NA,0,0,4,0
141005,Male,Wolayta,Amharic,6,1,NA,Amharic,187,8,Amharic,20,83.33333587646484,22,78.57142639160156,Amharic,1,-1.49,-0.66,-1.7,0,0,0,3,27,2,1,0,0,1,6,0.47592592239379883,0.2777777910232544,0.75,0.4000000059604645,1,1,1,0,0,0,0,NA,NA,SNNP,11,14,11,14,3,0,0,0,0,0,4,0
141006,Male,Oromo,Amharic,7,0,9,Amharic,199,8,English,14,58.33333206176758,7,25,Amharic,1,-0.73,-0.35000000000000003,-0.8200000000000001,0,0,0,6,28,2,1,0,1,1,6,0.5277777910232544,0.3333333432674408,0.75,0.5,1,1,1,0,1,1,0,1,4,SNNP,8,11,8,11,6,0,NA,1,0,0,4,0
141007,Female,Wolayta,Wolayta,5,0,6,Amharic,182,1,Amharic,15,62.5,8,28.571428298950195,Amharic,1,-1.18,0.04,-1.9100000000000001,0,0,0,0,40,2,1,1,1,1,8,0.48055556416511536,0.2916666567325592,0.75,0.4000000059604645,1,1,1,0,1,0,8,1,13,SNNP,10,13,10,13,0,1,1,NA,1,NA,0,0
141008,Female,Sidama,Amharic,7,1,9,Amharic,186,12,Amharic,22,91.66666412353516,22,78.57142639160156,Amharic,1,-0.46,-0.81,-0.01,0,0,0,12,30,2,1,0,1,1,7,0.6896825432777405,0.6190476417541504,0.75,0.699999988079071,1,1,1,0,0,1,0,NA,NA,SNNP,9,12,9,12,12,0,0,0,0,0,4,0
141009,Female,Oromo,Afaan Oromo,7,0,7,Amharic,188,9,Amharic,20,83.33333587646484,17,60.71428680419922,Amharic,1,0.48,1.54,-0.56,0,0,0,8,38,2,4,0,1,1,9,0.7080246806144714,0.5740740895271301,0.75,0.800000011920929,1,1,1,0,0,1,5,1,13,SNNP,11,14,11,14,8,1,1,NA,1,NA,0,0
141010,Male,Other,Amharic,6,0,9,Amharic,178,13,Amharic,18,75,17,60.71428680419922,Amharic,1,0.09,-0.59,0.65,0,0,0,0,40,2,1,1,1,1,10,0.5777777433395386,0.28333333134651184,0.75,0.699999988079071,1,1,1,0,1,0,3,1,10,SNNP,9,13,9,13,0,1,NA,1,NA,1,4,0
141011,Female,Wolayta,Wolayta,6,1,7,Amharic,197,10,English,17,70.83333587646484,18,64.28571319580078,Amharic,1,0.66,0.04,0.85,0,0,0,4,25,2,1,0,0,1,7,0.6404762268066406,0.5714285969734192,0.75,0.6000000238418579,1,1,1,0,0,0,5,1,13,SNNP,10,13,10,13,4,1,1,NA,1,NA,0,0
141012,Male,Wolayta,Amharic,6,0,7,Amharic,176,7,English,17,70.83333587646484,10,35.71428680419922,Amharic,1,-0.54,0.85,-1.78,0,0,0,0,38,2,1,1,0,1,9,0.5518518686294556,0.3055555522441864,0.75,0.6000000238418579,1,1,1,0,1,0,NA,NA,NA,SNNP,10,10,10,10,0,NA,NA,NA,NA,NA,4,0
141013,Female,Gurage,Amharic,7,1,7,Amharic,187,18,Amharic,21,87.5,22,78.57142639160156,Amharic,1,-0.31,0.31,-0.78,0,0,0,3,30,2,1,0,0,1,6,0.5777777433395386,0.5833333134651184,0.75,0.4000000059604645,1,1,1,0,0,1,0,1,10,SNNP,11,14,11,14,3,0,NA,1,NA,1,4,0
141014,Male,Gurage,Amharic,6,1,7,Amharic,180,14,Amharic,20,83.33333587646484,23,82.14286041259766,Amharic,1,-3.4,-4.8,0.38,2,2,0,2,30,2,1,0,1,1,8,0.6638888716697693,0.5416666865348816,0.75,0.699999988079071,1,1,1,0,0,0,0,NA,NA,SNNP,10,13,10,13,2,0,0,0,0,0,4,0
141015,Male,Wolayta,Wolayta,7,0,8,Amharic,175,5,English,14,58.33333206176758,12,42.85714340209961,Amharic,1,-1.33,-1.3800000000000001,-0.63,0,0,0,0,33,2,1,0,0,1,5,0.3611111044883728,0.28333333134651184,0.5,0.30000001192092896,0,1,1,0,0,0,6,1,11,SNNP,10,13,10,13,0,1,NA,1,NA,1,0,0
141016,Female,Amhara,Amharic,2,0,5,Amharic,182,7,Amharic,18,75,16,57.14285659790039,Amharic,1,-0.22,-0.11,-0.27,0,0,0,12,30,2,1,0,1,1,6,0.6037036776542664,0.6111111044883728,0.5,0.699999988079071,0,1,1,0,0,1,9,1,13,SNNP,10,13,10,13,12,1,1,NA,1,NA,4,0.5
141017,Female,Wolayta,Amharic,6,0,7,Amharic,179,12,Amharic,17,70.83333587646484,14,50,Amharic,1,-0.63,0,-0.98,0,0,0,7,30,2,1,0,0,1,9,0.49567902088165283,0.28703704476356506,0.5,0.699999988079071,0,1,1,0,1,1,0,1,4,SNNP,11,14,11,14,7,0,NA,1,0,0,4,0
141018,Male,Oromo,Amharic,7,0,9,Amharic,151,2,Amharic,11,45.83333206176758,13,46.42856979370117,Amharic,1,-1.02,0,-1.67,0,0,0,8,30,2,1,0,0,1,6,0.5518518686294556,0.3055555522441864,0.75,0.6000000238418579,1,1,1,0,1,0,NA,NA,NA,SNNP,8,8,8,8,8,NA,NA,NA,NA,NA,4,0
141019,Male,Tigrian,Amharic,7,0,7,Amharic,172,7,English,19,79.16666412353516,16,57.14285659790039,Amharic,1,-0.9500000000000001,-1.07,-0.4,0,0,0,12,29,2,1,0,1,1,6,0.4851851761341095,0.3055555522441864,0.75,0.4000000059604645,1,1,1,0,0,0,0,NA,NA,SNNP,6,10,6,10,12,0,0,0,0,0,4,0
141020,Male,Wolayta,Amharic,6,0,9,Amharic,181,8,English,17,70.83333587646484,19,67.85713958740234,Amharic,1,-1.6500000000000001,-1.92,-0.52,0,0,0,0,35,2,1,1,0,1,4,0.4138888716697693,0.2916666567325592,0.75,0.20000000298023224,1,1,1,0,0,0,12,1,10,SNNP,10,10,10,10,0,1,NA,1,NA,1,4,0
141021,Male,Amhara,Amharic,7,0,9,Amharic,182,6,Amharic,12,50,16,57.14285659790039,Amharic,1,-0.9,-1.62,0.24,0,0,0,0,48,2,1,1,1,1,2,0.49444442987442017,0.5833333134651184,0.5,0.4000000059604645,1,0,1,0,0,0,NA,NA,NA,Oromia,8,8,8,8,0,NA,NA,NA,NA,NA,0,1
141022,Female,Gurage,Amharic,7,0,11,Amharic,178,0,Amharic,7,29.16666603088379,4,14.285714149475098,Amharic,1,NA,NA,NA,NA,NA,NA,4,47,2,1,0,1,1,7,0.4912698566913605,0.523809552192688,0.75,0.20000000298023224,1,1,1,0,1,1,9,1,10,SNNP,6,8,6,8,4,1,NA,1,NA,1,4,0
141023,Female,Wolayta,Amharic,7,0,5,Amharic,188,14,English,19,79.16666412353516,21,75,Amharic,1,0.62,1.79,-0.55,0,0,0,2,39,2,1,0,1,1,10,0.6166666746139526,0.30000001192092896,0.75,0.800000011920929,1,1,1,0,0,0,0,NA,NA,SNNP,14,14,14,14,2,0,0,0,0,0,4,0
141024,Female,Wolayta,Amharic,6,0,6,Amharic,186,15,English,19,79.16666412353516,20,71.42857360839844,Amharic,1,-1.37,-1.24,-0.91,0,0,0,0,35,2,1,1,0,1,10,0.5888888835906982,0.3166666626930237,0.75,0.699999988079071,1,1,1,0,0,0,NA,NA,NA,SNNP,10,10,10,10,0,NA,NA,NA,NA,NA,4,0
141025,Female,Gurage,Amharic,7,0,6,Amharic,177,16,English,18,75,21,75,Amharic,1,-0.78,-1.94,0.52,0,0,0,5,32,2,1,0,1,1,8,0.5472222566604614,0.2916666567325592,0.75,0.6000000238418579,1,1,1,0,0,0,0,1,4,SNNP,11,14,11,14,5,0,NA,1,0,0,4,0
141026,Male,Amhara,Amharic,7,1,8,Amharic,182,5,Amharic,15,62.5,19,67.85713958740234,Amharic,1,-1.45,-1.3,-0.9,0,0,0,13,35,2,1,0,1,1,4,0.7388889193534851,0.6666666865348816,0.75,0.800000011920929,1,1,1,0,0,0,0,1,9,SNNP,8,11,8,11,13,0,NA,1,NA,1,4,0.5
141028,Male,Other,Amharic,7,1,6,Amharic,203,16,Amharic,21,87.5,23,82.14286041259766,Amharic,1,0.1,0.41000000000000003,-0.26,0,0,0,6,29,2,1,0,1,1,5,0.5666666626930237,0.3499999940395355,0.75,0.6000000238418579,1,1,1,0,1,1,4,1,5,SNNP,11,12,11,12,6,1,1,NA,0,0,4,0
141029,Female,Sidama,Amharic,7,0,7,Amharic,188,11,Amharic,21,87.5,17,60.71428680419922,Amharic,1,-2.0300000000000002,-1.1300000000000001,-2.04,1,0,1,12,30,2,1,0,0,1,5,0.6722221970558167,0.3166666626930237,1,0.699999988079071,1,1,1,1,0,0,NA,NA,NA,SNNP,10,10,10,10,12,NA,NA,NA,NA,NA,4,0
141030,Male,Amhara,Amharic,7,1,7,Amharic,184,13,English,18,75,20,71.42857360839844,Amharic,1,0.24,-0.67,0.92,0,0,0,7,32,2,1,0,0,1,5,0.6833333373069763,0.3499999940395355,1,0.699999988079071,1,1,1,1,1,0,5,1,9,SNNP,10,14,10,14,7,1,NA,1,NA,1,4,0.5
141031,Female,Tigrian,Amharic,7,1,8,Amharic,195,14,Amharic,14,58.33333206176758,14,50,Amharic,1,-2.19,-1.17,-2.23,1,0,1,5,34,2,1,0,0,1,2,0.6111111044883728,0.5833333134651184,0.75,0.5,1,1,1,0,0,0,0,NA,NA,SNNP,10,12,10,12,5,0,0,0,0,0,4,0
